movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,Domestic gross (North America),Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,G,NC-17,PG,PG-13,R,release_date,budget,worldwide_gross,is_profitable,month_number
tt0068646,The Godfather,1972,R,175 min,"Crime,Drama",9.2,The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,Francis Ford Coppola,/name/nm0000338/,"Marlon Brando, 
Al Pacino, 
James Caan, 
Diane Keaton","/name/nm0000008/,/name/nm0000199/,/name/nm0001001/,/name/nm0000473/",1875646,134966411,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1972-03-14,6000000,268500000,TRUE,3
tt0108052,Schindler's List,1993,R,195 min,"Biography,Drama,History",9,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",Steven Spielberg,/name/nm0000229/,"Liam Neeson, 
Ralph Fiennes, 
Ben Kingsley, 
Caroline Goodall","/name/nm0000553/,/name/nm0000146/,/name/nm0001426/,/name/nm0328751/",1369752,96898818,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993-12-15,22000000,317100000,TRUE,12
tt0167260,The Lord of the Rings: The Return of the King,2003,PG-13,201 min,"Action,Adventure,Drama",9,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,Peter Jackson,/name/nm0001392/,"Elijah Wood, 
Viggo Mortensen, 
Ian McKellen, 
Orlando Bloom","/name/nm0000704/,/name/nm0001557/,/name/nm0005212/,/name/nm0089217/",1860374,377845905,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-12-01,94000000,1141403341,TRUE,12
tt0468569,The Dark Knight,2008,PG-13,152 min,"Action,Crime,Drama",9,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Christopher Nolan,/name/nm0634240/,"Christian Bale, 
Heath Ledger, 
Aaron Eckhart, 
Michael Caine","/name/nm0000288/,/name/nm0005132/,/name/nm0001173/,/name/nm0000323/",2675531,534858444,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008-07-16,185000000,1001996207,TRUE,7
tt0050083,12 Angry Men,1957,G,96 min,"Crime,Drama",9,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,Sidney Lumet,/name/nm0001486/,"Henry Fonda, 
Lee J. Cobb, 
Martin Balsam, 
John Fiedler","/name/nm0000020/,/name/nm0002011/,/name/nm0000842/,/name/nm0275835/",798065,4360000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1957-04-10,350000,10438,FALSE,4
tt0071562,The Godfather Part II,1974,R,202 min,"Crime,Drama",9,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",Francis Ford Coppola,/name/nm0000338/,"Al Pacino, 
Robert De Niro, 
Robert Duvall, 
Diane Keaton","/name/nm0000199/,/name/nm0000134/,/name/nm0000380/,/name/nm0000473/",1281423,57300000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1974-12-20,13000000,"48,209,545",TRUE,12
tt0110912,Pulp Fiction,1994,R,154 min,"Crime,Drama",8.9,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",Quentin Tarantino,/name/nm0000233/,"John Travolta, 
Uma Thurman, 
Samuel L. Jackson, 
Bruce Willis","/name/nm0000237/,/name/nm0000235/,/name/nm0000168/,/name/nm0000246/",2074027,107928762,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994-09-10,8000000,212928762,TRUE,9
tt0109830,Forrest Gump,1994,PG-13,142 min,"Drama,Romance",8.8,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",Robert Zemeckis,/name/nm0000709/,"Tom Hanks, 
Robin Wright, 
Gary Sinise, 
Sally Field","/name/nm0000158/,/name/nm0000705/,/name/nm0000641/,/name/nm0000398/",2106826,330252182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1994-06-23,55000000,679850637,TRUE,6
tt1375666,Inception,2010,PG-13,148 min,"Action,Adventure,Sci-Fi",8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Christopher Nolan,/name/nm0634240/,"Leonardo DiCaprio, 
Joseph Gordon-Levitt, 
Elliot Page, 
Ken Watanabe","/name/nm0000138/,/name/nm0330687/,/name/nm0680983/,/name/nm0913822/",2373707,292576195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010-07-15,160000000,835524642,TRUE,7
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,PG-13,178 min,"Action,Adventure,Drama",8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Peter Jackson,/name/nm0001392/,"Elijah Wood, 
Ian McKellen, 
Orlando Bloom, 
Sean Bean","/name/nm0000704/,/name/nm0005212/,/name/nm0089217/,/name/nm0000293/",1889727,315544750,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001-12-18,93000000,887210985,TRUE,12
tt0167261,The Lord of the Rings: The Two Towers,2002,PG-13,179 min,"Action,Adventure,Drama",8.8,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",Peter Jackson,/name/nm0001392/,"Elijah Wood, 
Ian McKellen, 
Viggo Mortensen, 
Orlando Bloom","/name/nm0000704/,/name/nm0005212/,/name/nm0001557/,/name/nm0089217/",1679818,342551365,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-12-18,94000000,934699645,TRUE,12
tt0060196,"The Good, the Bad and the Ugly",1966,G,178 min,"Adventure,Western",8.8,A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,Sergio Leone,/name/nm0001466/,"Clint Eastwood, 
Eli Wallach, 
Lee Van Cleef, 
Aldo Giuffrè","/name/nm0000142/,/name/nm0908919/,/name/nm0001812/,/name/nm0321294/",767374,6100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1966-12-23,1200000,25279226,TRUE,12
tt0099685,Goodfellas,1990,R,145 min,"Biography,Crime,Drama",8.7,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.",Martin Scorsese,/name/nm0000217/,"Robert De Niro, 
Ray Liotta, 
Joe Pesci, 
Lorraine Bracco","/name/nm0000134/,/name/nm0000501/,/name/nm0000582/,/name/nm0000966/",1175985,46836394,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990-09-21,25000000,46777347,FALSE,9
tt0133093,The Matrix,1999,R,136 min,"Action,Sci-Fi",8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.","Lana Wachowski, 
Lilly Wachowski",/name/nm0905154/,"Keanu Reeves, 
Laurence Fishburne, 
Carrie-Anne Moss, 
Hugo Weaving","/name/nm0905152/,/name/nm0000206/,/name/nm0000401/,/name/nm0005251/,/name/nm0915989/",1928040,171479930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1999-03-31,63000000,463517383,TRUE,3
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,PG,124 min,"Action,Adventure,Fantasy",8.7,"After the Rebels are overpowered by the Empire, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.",Irvin Kershner,/name/nm0449984/,"Mark Hamill, 
Harrison Ford, 
Carrie Fisher, 
Billy Dee Williams","/name/nm0000434/,/name/nm0000148/,/name/nm0000402/,/name/nm0001850/",1302161,290475067,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980-06-18,18000000,538400000,TRUE,6
tt0118799,Life Is Beautiful,1997,PG-13,116 min,"Comedy,Drama,Romance",8.6,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",Roberto Benigni,/name/nm0000905/,"Roberto Benigni, 
Nicoletta Braschi, 
Giorgio Cantarini, 
Giustino Durano","/name/nm0000905/,/name/nm0000971/,/name/nm0134493/,/name/nm0243842/",703554,57598247,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997-12-20,20000000,230099013,TRUE,12
tt0245429,Spirited Away,2001,PG,125 min,"Animation,Adventure,Family",8.6,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.",Hayao Miyazaki,/name/nm0594503/,"Daveigh Chase, 
Suzanne Pleshette, 
Miyu Irino, 
Rumi Hiiragi","/name/nm0153738/,/name/nm0687189/,/name/nm0997115/,/name/nm0383708/",772809,10055859,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003-03-28,19000000,360189668,TRUE,3
tt0076759,Star Wars,1977,PG,121 min,"Action,Adventure,Fantasy",8.6,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",George Lucas,/name/nm0000184/,"Mark Hamill, 
Harrison Ford, 
Carrie Fisher, 
Alec Guinness","/name/nm0000434/,/name/nm0000148/,/name/nm0000402/,/name/nm0000027/",1374575,322740140,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1977-05-25,11000000,650900000,TRUE,5
tt0103064,Terminator 2: Judgment Day,1991,R,137 min,"Action,Sci-Fi",8.6,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg.",James Cameron,/name/nm0000116/,"Arnold Schwarzenegger, 
Linda Hamilton, 
Edward Furlong, 
Robert Patrick","/name/nm0000216/,/name/nm0000157/,/name/nm0000411/,/name/nm0001598/",1107922,204843350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1991-07-03,102000000,515419827,TRUE,7
tt0120815,Saving Private Ryan,1998,R,169 min,"Drama,War",8.6,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",Steven Spielberg,/name/nm0000229/,"Tom Hanks, 
Matt Damon, 
Tom Sizemore, 
Edward Burns","/name/nm0000158/,/name/nm0000354/,/name/nm0001744/,/name/nm0122653/",1402550,216540909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1998-07-24,70000000,485035085,TRUE,7
tt0816692,Interstellar,2014,PG-13,169 min,"Adventure,Drama,Sci-Fi",8.6,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,Christopher Nolan,/name/nm0634240/,"Matthew McConaughey, 
Anne Hathaway, 
Jessica Chastain, 
Mackenzie Foy","/name/nm0000190/,/name/nm0004266/,/name/nm1567113/,/name/nm3237775/",1859284,188020017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014-11-05,165000000,666379375,TRUE,11
tt0114369,Se7en,1995,R,127 min,"Crime,Drama,Mystery",8.6,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",David Fincher,/name/nm0000399/,"Morgan Freeman, 
Brad Pitt, 
Kevin Spacey, 
Andrew Kevin Walker","/name/nm0000151/,/name/nm0000093/,/name/nm0000228/,/name/nm0001825/",1668095,100125643,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1995-09-22,33000000,328125643,TRUE,9
tt0102926,The Silence of the Lambs,1991,R,118 min,"Crime,Drama,Thriller",8.6,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",Jonathan Demme,/name/nm0001129/,"Jodie Foster, 
Anthony Hopkins, 
Lawrence A. Bonney, 
Kasi Lemmons","/name/nm0000149/,/name/nm0000164/,/name/nm0095029/,/name/nm0501435/",1444522,130742922,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1991-02-14,19000000,275726716,TRUE,2
tt0120689,The Green Mile,1999,R,189 min,"Crime,Drama,Fantasy",8.6,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",Frank Darabont,/name/nm0001104/,"Tom Hanks, 
Michael Clarke Duncan, 
David Morse, 
Bonnie Hunt","/name/nm0000158/,/name/nm0003817/,/name/nm0001556/,/name/nm0001372/",1313365,136801374,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999-12-10,60000000,290701374,TRUE,12
tt0317248,City of God,2002,R,130 min,"Crime,Drama",8.6,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.","Fernando Meirelles, 
Kátia Lund",/name/nm0576987/,"Alexandre Rodrigues, 
Leandro Firmino, 
Matheus Nachtergaele, 
Phellipe Haagensen","/name/nm0526199/,/name/nm1179105/,/name/nm1129884/,/name/nm0618690/,/name/nm1249574/",761974,7563397,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-08-30,3300000,30685656,TRUE,8
tt0027977,Modern Times,1936,G,87 min,"Comedy,Drama,Romance",8.5,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,Charles Chaplin,/name/nm0000122/,"Charles Chaplin, 
Paulette Goddard, 
Henry Bergman, 
Tiny Sandford","/name/nm0000122/,/name/nm0002104/,/name/nm0074788/,/name/nm0761866/",245699,163245,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1936-02-05,1500000,199747,FALSE,2
tt0034583,Casablanca,1942,PG,102 min,"Drama,Romance,War",8.5,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,Michael Curtiz,/name/nm0002031/,"Humphrey Bogart, 
Ingrid Bergman, 
Paul Henreid, 
Claude Rains","/name/nm0000007/,/name/nm0000006/,/name/nm0002134/,/name/nm0001647/",577842,1024560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1942-11-26,878000,10496855,TRUE,11
tt0095765,Cinema Paradiso,1988,R,155 min,"Drama,Romance",8.5,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.,Giuseppe Tornatore,/name/nm0868153/,"Philippe Noiret, 
Enzo Cannavale, 
Antonella Attili, 
Isa Danieli","/name/nm0634159/,/name/nm0134073/,/name/nm0041066/,/name/nm0199774/",265001,11990401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1988-11-17,5000000,12400000,FALSE,11
tt1675434,The Intouchables,2011,R,112 min,"Biography,Comedy,Drama",8.5,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","Olivier Nakache, 
Éric Toledano",/name/nm0619923/,"François Cluzet, 
Omar Sy, 
Anne Le Ny, 
Audrey Fleurot","/name/nm0865918/,/name/nm0167388/,/name/nm1082477/,/name/nm0494504/,/name/nm1109153/",870382,13182281,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-11-02,13000000,426590315,TRUE,11
tt0253474,The Pianist,2002,R,150 min,"Biography,Drama,Music",8.5,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,Roman Polanski,/name/nm0000591/,"Adrien Brody, 
Thomas Kretschmann, 
Frank Finlay, 
Emilia Fox","/name/nm0004778/,/name/nm0470981/,/name/nm0277975/,/name/nm0288976/",843819,32572577,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-09-17,35000000,111854182,TRUE,9
tt0110357,The Lion King,1994,G,88 min,"Animation,Adventure,Drama",8.5,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Roger Allers, 
Rob Minkoff",/name/nm0021249/,"Matthew Broderick, 
Jeremy Irons, 
James Earl Jones, 
Whoopi Goldberg","/name/nm0591450/,/name/nm0000111/,/name/nm0000460/,/name/nm0000469/,/name/nm0000155/",1067916,422783777,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994-06-24,45000000,986214868,TRUE,6
tt0054215,Psycho,1960,R,109 min,"Horror,Mystery,Thriller",8.5,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.",Alfred Hitchcock,/name/nm0000033/,"Anthony Perkins, 
Janet Leigh, 
Vera Miles, 
John Gavin","/name/nm0000578/,/name/nm0001463/,/name/nm0587256/,/name/nm0001260/",677535,32000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1960-06-22,806947,37226218,TRUE,6
tt0078748,Alien,1979,R,117 min,"Horror,Sci-Fi",8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.,Ridley Scott,/name/nm0000631/,"Sigourney Weaver, 
Tom Skerritt, 
John Hurt, 
Veronica Cartwright","/name/nm0000244/,/name/nm0000643/,/name/nm0000457/,/name/nm0001021/",890417,78900000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1979-05-25,11000000,203628947,TRUE,5
tt0482571,The Prestige,2006,PG-13,130 min,"Drama,Mystery,Sci-Fi",8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",Christopher Nolan,/name/nm0634240/,"Christian Bale, 
Hugh Jackman, 
Scarlett Johansson, 
Michael Caine","/name/nm0000288/,/name/nm0413168/,/name/nm0424060/,/name/nm0000323/",1344459,53089891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2006-10-19,40000000,104407366,TRUE,10
tt0078788,Apocalypse Now,1979,R,147 min,"Drama,Mystery,War",8.5,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,Francis Ford Coppola,/name/nm0000338/,"Martin Sheen, 
Marlon Brando, 
Robert Duvall, 
Frederic Forrest","/name/nm0000640/,/name/nm0000008/,/name/nm0000380/,/name/nm0002078/",673330,83471511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1979-08-15,31500000,81250485,TRUE,8
tt0088763,Back to the Future,1985,PG,116 min,"Adventure,Comedy,Sci-Fi",8.5,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",Robert Zemeckis,/name/nm0000709/,"Michael J. Fox, 
Christopher Lloyd, 
Lea Thompson, 
Crispin Glover","/name/nm0000150/,/name/nm0000502/,/name/nm0000670/,/name/nm0000417/",1217088,210609762,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1985-07-03,19000000,385524784,TRUE,7
tt0047396,Rear Window,1954,PG,112 min,"Mystery,Thriller",8.5,"A wheelchair-bound photographer spies on his neighbors from his Greenwich Village courtyard apartment window, and becomes convinced one of them has committed murder, despite the skepticism of his fashion-model girlfriend.",Alfred Hitchcock,/name/nm0000033/,"James Stewart, 
Grace Kelly, 
Wendell Corey, 
Thelma Ritter","/name/nm0000071/,/name/nm0000038/,/name/nm0179819/,/name/nm0728812/",495801,36764313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1954-08-01,1000000,36900000,TRUE,8
tt0172495,Gladiator,2000,R,155 min,"Action,Adventure,Drama",8.5,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,Ridley Scott,/name/nm0000631/,"Russell Crowe, 
Joaquin Phoenix, 
Connie Nielsen, 
Oliver Reed","/name/nm0000128/,/name/nm0001618/,/name/nm0001567/,/name/nm0001657/",1512747,187705427,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000-05-04,103000000,457683805,TRUE,5
tt6751668,Parasite,2019,R,132 min,"Drama,Thriller",8.5,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,Bong Joon Ho,/name/nm0094435/,"Song Kang-ho, 
Lee Sun-kyun, 
Cho Yeo-jeong, 
Choi Woo-sik","/name/nm0814280/,/name/nm1310525/,/name/nm1856097/,/name/nm6079248/",822000,53367844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-05-30,11400000,53900000,TRUE,5
tt0110413,Léon: The Professional,1994,R,110 min,"Action,Crime,Drama",8.5,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",Luc Besson,/name/nm0000108/,"Jean Reno, 
Gary Oldman, 
Natalie Portman, 
Danny Aiello","/name/nm0000606/,/name/nm0000198/,/name/nm0000204/,/name/nm0000732/",1171574,19501238,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994-09-14,16000000,20330788,FALSE,9
tt0407887,The Departed,2006,R,151 min,"Crime,Drama,Thriller",8.5,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,Martin Scorsese,/name/nm0000217/,"Leonardo DiCaprio, 
Matt Damon, 
Jack Nicholson, 
Mark Wahlberg","/name/nm0000138/,/name/nm0000354/,/name/nm0000197/,/name/nm0000242/",1335810,132384315,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2006-10-04,90000000,289660619,TRUE,10
tt0114814,The Usual Suspects,1995,R,106 min,"Crime,Drama,Mystery",8.5,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",Bryan Singer,/name/nm0001741/,"Kevin Spacey, 
Gabriel Byrne, 
Chazz Palminteri, 
Stephen Baldwin","/name/nm0000228/,/name/nm0000321/,/name/nm0001590/,/name/nm0000286/",1092586,23341568,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1995-07-19,6000000,34449356,TRUE,7
tt0120586,American History X,1998,R,119 min,"Crime,Drama",8.5,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,Tony Kaye,/name/nm0443411/,"Edward Norton, 
Edward Furlong, 
Beverly D'Angelo, 
Jennifer Lien","/name/nm0001570/,/name/nm0000411/,/name/nm0000350/,/name/nm0000497/",1130229,6719864,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998-07-01,20000000,6719864,FALSE,7
tt0112573,Braveheart,1995,R,178 min,"Biography,Drama,History",8.4,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,Mel Gibson,/name/nm0000154/,"Mel Gibson, 
Sophie Marceau, 
Patrick McGoohan, 
Angus Macfadyen","/name/nm0000154/,/name/nm0000521/,/name/nm0001526/,/name/nm0005171/",1046887,75600000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995-05-24,72000000,209045244,TRUE,5
tt0086879,Amadeus,1984,R,160 min,"Biography,Drama,Music",8.4,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",Milos Forman,/name/nm0001232/,"F. Murray Abraham, 
Tom Hulce, 
Elizabeth Berridge, 
Roy Dotrice","/name/nm0000719/,/name/nm0001371/,/name/nm0000931/,/name/nm0234541/",405805,51973029,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1984-09-19,18000000,51973029,TRUE,9
tt0119698,Princess Mononoke,1997,PG-13,134 min,"Animation,Action,Adventure",8.4,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.",Hayao Miyazaki,/name/nm0594503/,"Yôji Matsuda, 
Yuriko Ishida, 
Yûko Tanaka, 
Billy Crudup","/name/nm0559444/,/name/nm0410942/,/name/nm0849100/,/name/nm0001082/",400908,2375308,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997-07-12,23500000,33853349,FALSE,7
tt4633694,Spider-Man: Into the Spider-Verse,2018,PG,117 min,"Animation,Action,Adventure",8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Bob Persichetti, 
Peter Ramsey, 
Rodney Rothman",/name/nm2130108/,"Shameik Moore, 
Jake Johnson, 
Hailee Steinfeld, 
Mahershala Ali","/name/nm0709056/,/name/nm0745247/,/name/nm4271336/,/name/nm2159926/,/name/nm2794962/,/name/nm0991810/",541462,190241310,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018-12-06,90000000,190200000,FALSE,12
tt0910970,WALL·E,2008,G,98 min,"Animation,Adventure,Family",8.4,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",Andrew Stanton,/name/nm0004056/,"Ben Burtt, 
Elissa Knight, 
Jeff Garlin, 
Fred Willard","/name/nm0123785/,/name/nm2264184/,/name/nm0307531/,/name/nm0929609/",1129202,223808164,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008-06-22,180000000,534800000,TRUE,6
